ticket_id,customer_age,date_of_purchase,ticket_status,first_response_time,time_to_resolution,customer_satisfaction_rating,purchase_year,purchase_month,purchase_day,customer_name_encoded,customer_email_encoded,customer_gender_encoded,product_purchased_encoded,ticket_type_encoded,ticket_subject_encoded,ticket_description_encoded,resolution_encoded,ticket_priority_encoded,ticket_channel_encoded,customer_age_normalized
2405,34,2021-06-21,Pending Customer Response,2023-06-01 19:09:12,,3.0,2021,6,21,2356,2233,1,39,1,13,427,2573,2,2,0.3076923076923077
2406,69,2020-02-03,Open,,,3.0,2020,2,3,350,980,0,36,1,2,3742,2573,3,2,0.980769230769231
2407,26,2021-01-03,Pending Customer Response,2023-06-01 04:31:14,,3.0,2021,1,3,1652,1033,2,20,3,13,5931,2573,3,0,0.1538461538461538
2408,23,2021-12-06,Open,,,3.0,2021,12,6,3937,3695,2,16,2,7,387,2573,3,3,0.0961538461538462
2409,36,2021-06-14,Open,,,3.0,2021,6,14,7559,4346,0,38,4,1,2603,2573,0,0,0.3461538461538461
2410,41,2020-03-03,Closed,2023-06-01 01:21:19,2023-06-01 19:30:19,5.0,2020,3,3,4230,1258,2,5,1,10,913,2519,2,3,0.4423076923076924
2411,36,2021-04-25,Closed,2023-05-31 23:00:20,2023-06-01 16:07:20,5.0,2021,4,25,6899,3555,2,11,4,15,137,2725,0,2,0.3461538461538461
2412,59,2020-11-30,Closed,2023-06-01 14:00:20,2023-06-01 15:30:20,2.0,2020,11,30,1372,3717,1,26,4,4,6201,885,3,2,0.7884615384615384
2413,41,2021-12-24,Closed,2023-06-01 01:38:21,2023-06-01 13:41:21,5.0,2021,12,24,1062,2511,0,31,4,15,7452,2406,1,0,0.4423076923076924
2414,26,2020-11-20,Closed,2023-06-01 17:51:23,2023-06-01 07:51:23,4.0,2020,11,20,2600,4312,0,27,2,4,1495,2178,0,0,0.1538461538461538
2415,57,2021-09-05,Pending Customer Response,2023-06-01 22:03:25,,3.0,2021,9,5,5759,6632,2,21,3,14,679,2573,3,2,0.7500000000000001
2416,69,2020-07-22,Closed,2023-06-01 05:42:26,2023-06-01 19:36:26,3.0,2020,7,22,3362,4769,2,40,4,9,391,1182,2,0,0.980769230769231
2417,66,2020-01-06,Closed,2023-06-01 19:28:26,2023-06-01 09:07:26,3.0,2020,1,6,4959,4166,1,2,3,2,4570,2413,3,0,0.9230769230769232
2418,57,2021-10-21,Open,,,3.0,2021,10,21,4005,3940,2,6,3,15,1185,2573,1,3,0.7500000000000001
2419,49,2021-02-27,Open,,,3.0,2021,2,27,6482,3371,1,34,1,1,3729,2573,0,0,0.5961538461538463
2420,52,2021-03-24,Pending Customer Response,2023-06-01 05:21:32,,3.0,2021,3,24,3859,2428,2,13,3,0,3178,2573,2,0,0.6538461538461539
2421,28,2021-11-24,Closed,2023-06-01 08:44:33,2023-06-01 08:08:33,1.0,2021,11,24,1028,3782,1,30,3,6,3613,588,2,1,0.1923076923076924
2422,52,2021-05-02,Closed,2023-06-01 01:59:35,2023-06-01 06:24:35,3.0,2021,5,2,3320,79,1,39,1,2,1194,619,0,1,0.6538461538461539
2423,36,2021-01-28,Open,,,3.0,2021,1,28,4753,6803,2,39,0,5,7500,2573,3,3,0.3461538461538461
2424,59,2020-06-09,Pending Customer Response,2023-06-01 09:37:36,,3.0,2020,6,9,556,6025,0,22,0,12,6037,2573,2,2,0.7884615384615384
2425,34,2020-04-21,Pending Customer Response,2023-06-01 21:26:38,,3.0,2020,4,21,797,6570,1,26,1,15,1520,2573,1,0,0.3076923076923077
2426,65,2021-11-07,Closed,2023-06-01 01:12:40,2023-06-01 03:30:40,3.0,2021,11,7,6696,2647,1,8,2,7,3331,1147,0,1,0.903846153846154
2427,29,2021-07-28,Open,,,3.0,2021,7,28,3454,866,1,1,4,1,6078,2573,2,3,0.2115384615384615
2428,53,2021-02-17,Pending Customer Response,2023-06-01 15:21:42,,3.0,2021,2,17,6197,3612,0,5,4,8,593,2573,0,0,0.6730769230769232
2429,59,2020-07-09,Open,,,3.0,2020,7,9,1486,1424,1,14,2,1,1738,2573,2,3,0.7884615384615384
2430,28,2021-09-16,Open,,,3.0,2021,9,16,1582,7521,1,40,4,1,725,2573,3,1,0.1923076923076924
2431,61,2020-03-19,Closed,2023-06-01 12:58:46,2023-06-01 03:31:46,3.0,2020,3,19,876,4454,2,12,3,14,6613,2337,1,2,0.826923076923077
2432,44,2020-07-16,Open,,,3.0,2020,7,16,3702,1328,2,4,3,8,1775,2573,2,2,0.5000000000000001
2433,47,2020-07-20,Open,,,3.0,2020,7,20,5527,7975,2,26,2,0,1828,2573,3,3,0.5576923076923077
2434,49,2020-06-19,Pending Customer Response,2023-06-01 17:48:51,,3.0,2020,6,19,516,2260,1,25,4,7,7090,2573,1,0,0.5961538461538463
2435,29,2020-05-18,Pending Customer Response,2023-06-01 05:14:53,,3.0,2020,5,18,6814,1414,2,21,0,7,5877,2573,3,3,0.2115384615384615
2436,29,2020-01-23,Open,,,3.0,2020,1,23,3473,5753,0,1,2,4,7203,2573,3,1,0.2115384615384615
2437,55,2021-09-15,Pending Customer Response,2023-06-01 06:48:56,,3.0,2021,9,15,3815,4006,0,27,0,7,1383,2573,2,0,0.7115384615384616
2438,61,2020-04-14,Open,,,3.0,2020,4,14,5893,195,2,39,0,11,7257,2573,0,3,0.826923076923077
2439,65,2021-12-21,Closed,2023-06-01 02:10:58,2023-06-01 17:24:58,5.0,2021,12,21,3931,2300,2,16,3,13,6618,1651,1,0,0.903846153846154
2440,53,2020-01-16,Pending Customer Response,2023-06-01 20:34:58,,3.0,2020,1,16,2131,7711,2,37,3,8,4576,2573,0,3,0.6730769230769232
2441,56,2021-02-03,Closed,2023-06-01 05:03:00,2023-06-01 01:40:00,3.0,2021,2,3,1478,3185,0,10,2,11,2181,1286,2,1,0.730769230769231
2442,46,2020-11-23,Closed,2023-06-01 15:46:00,2023-06-01 10:47:00,3.0,2020,11,23,6194,5519,0,14,1,15,7995,1099,1,0,0.5384615384615385
2443,51,2020-08-26,Pending Customer Response,2023-05-31 23:16:01,,3.0,2020,8,26,3987,3132,2,39,4,5,7821,2573,3,2,0.6346153846153847
2444,21,2021-06-18,Pending Customer Response,2023-06-01 19:31:03,,3.0,2021,6,18,2912,5952,1,9,2,15,2893,2573,0,3,0.0576923076923077
2445,67,2020-03-28,Pending Customer Response,2023-06-01 19:57:05,,3.0,2020,3,28,3993,4130,1,26,2,1,2912,2573,3,1,0.9423076923076924
2446,65,2020-06-18,Pending Customer Response,2023-06-01 10:55:07,,3.0,2020,6,18,7112,2612,1,33,1,6,3400,2573,2,0,0.903846153846154
2447,37,2021-02-08,Open,,,3.0,2021,2,8,89,1980,1,17,4,15,1728,2573,3,3,0.3653846153846154
2448,59,2021-08-19,Pending Customer Response,2023-06-01 10:24:10,,3.0,2021,8,19,979,924,2,8,1,0,4376,2573,2,3,0.7884615384615384
2449,61,2021-03-30,Open,,,3.0,2021,3,30,4035,5481,2,11,3,2,6195,2573,2,2,0.826923076923077
2450,58,2021-07-25,Closed,2023-06-01 07:51:12,2023-06-01 10:21:12,3.0,2021,7,25,3139,1197,0,8,1,10,2745,786,2,3,0.7692307692307693
2451,27,2021-07-04,Open,,,3.0,2021,7,4,7004,3819,2,14,2,5,1475,2573,0,2,0.1730769230769231
2452,47,2021-03-15,Closed,2023-06-01 18:26:15,2023-06-01 08:54:15,3.0,2021,3,15,7945,6773,2,36,3,11,6642,602,2,2,0.5576923076923077
2453,29,2020-11-17,Pending Customer Response,2023-06-01 05:02:16,,3.0,2020,11,17,6838,521,1,2,2,12,5864,2573,3,0,0.2115384615384615
2454,52,2021-10-24,Closed,2023-06-01 05:34:17,2023-06-01 02:03:17,2.0,2021,10,24,7761,2732,2,3,1,6,6220,2196,1,0,0.6538461538461539
2455,66,2020-05-21,Open,,,3.0,2020,5,21,6344,1008,0,5,3,15,6084,2573,2,1,0.9230769230769232
2456,51,2020-05-30,Closed,2023-06-01 19:11:19,2023-06-01 16:29:19,4.0,2020,5,30,2542,3765,0,41,3,4,2808,1673,2,3,0.6346153846153847
2457,30,2021-09-15,Open,,,3.0,2021,9,15,2705,3171,0,11,0,10,1684,2573,0,0,0.2307692307692308
2458,60,2020-12-16,Open,,,3.0,2020,12,16,235,366,2,41,4,2,5265,2573,2,1,0.8076923076923078
2459,65,2020-03-01,Pending Customer Response,2023-06-01 04:07:25,,3.0,2020,3,1,4373,2723,1,20,2,14,1658,2573,2,3,0.903846153846154
2460,50,2020-11-05,Pending Customer Response,2023-06-01 08:05:26,,3.0,2020,11,5,4664,2668,1,5,4,7,4224,2573,0,2,0.6153846153846154
2461,37,2020-08-08,Closed,2023-06-01 16:35:28,2023-05-31 23:42:28,1.0,2020,8,8,1984,1343,2,21,4,11,3257,1873,2,1,0.3653846153846154
2462,44,2021-09-15,Pending Customer Response,2023-06-01 00:26:30,,3.0,2021,9,15,2257,4076,1,35,2,15,1386,2573,3,2,0.5000000000000001
2463,55,2020-05-04,Pending Customer Response,2023-06-01 15:57:31,,3.0,2020,5,4,4225,3980,1,11,2,2,7909,2573,3,0,0.7115384615384616
2464,29,2021-04-13,Pending Customer Response,2023-06-01 22:27:32,,3.0,2021,4,13,6739,5119,0,38,4,11,6927,2573,2,1,0.2115384615384615
2465,50,2020-09-26,Closed,2023-06-01 05:04:33,2023-06-01 13:49:33,5.0,2020,9,26,6674,1988,1,25,2,15,5150,1930,0,2,0.6153846153846154
2466,21,2021-07-05,Closed,2023-06-01 09:18:35,2023-06-01 04:08:35,3.0,2021,7,5,6807,5897,2,23,2,11,4857,2467,0,3,0.0576923076923077
2467,68,2020-12-18,Closed,2023-06-01 04:39:37,2023-06-01 18:26:37,1.0,2020,12,18,7305,4940,2,40,0,7,2262,1198,3,3,0.9615384615384616
2468,66,2020-11-27,Closed,2023-06-01 03:05:38,2023-06-01 01:02:38,3.0,2020,11,27,3548,3468,2,18,2,4,6074,2145,0,2,0.9230769230769232
2469,70,2020-06-29,Open,,,3.0,2020,6,29,4894,4248,1,27,3,2,1544,2573,2,0,1.0
2470,62,2020-01-05,Closed,2023-06-01 11:40:41,2023-06-01 17:10:41,4.0,2020,1,5,4818,633,2,15,0,5,2372,137,0,0,0.8461538461538461
2471,58,2021-10-16,Closed,2023-06-01 04:18:42,2023-06-01 15:43:42,1.0,2021,10,16,6226,1798,1,20,1,13,7129,1382,2,0,0.7692307692307693
2472,59,2020-10-17,Closed,2023-05-31 23:18:44,2023-06-01 01:25:44,3.0,2020,10,17,5209,7149,2,24,4,3,4013,1906,3,1,0.7884615384615384
2473,53,2021-10-19,Closed,2023-06-01 15:08:46,2023-06-01 15:34:46,4.0,2021,10,19,7169,364,0,22,4,8,4542,1990,1,3,0.6730769230769232
2474,53,2021-11-29,Closed,2023-06-01 07:55:47,2023-06-01 18:11:47,4.0,2021,11,29,5662,3991,2,35,4,7,642,1089,3,2,0.6730769230769232
2475,29,2020-07-24,Pending Customer Response,2023-06-01 06:05:48,,3.0,2020,7,24,1709,8033,0,1,3,10,6793,2573,1,3,0.2115384615384615
2476,30,2021-01-27,Open,,,3.0,2021,1,27,2065,2144,1,19,1,9,2429,2573,2,3,0.2307692307692308
2477,54,2020-04-19,Closed,2023-06-01 04:00:52,2023-06-01 21:56:52,2.0,2020,4,19,5267,782,2,40,3,7,1953,1590,1,1,0.6923076923076924
2478,61,2021-04-28,Pending Customer Response,2023-06-01 07:20:54,,3.0,2021,4,28,5705,1142,1,38,4,0,5849,2573,2,0,0.826923076923077
2479,21,2021-05-17,Closed,2023-06-01 01:44:56,2023-06-01 06:23:56,3.0,2021,5,17,5452,2605,0,21,4,11,3716,717,3,3,0.0576923076923077
2480,37,2020-04-12,Pending Customer Response,2023-06-01 01:02:58,,3.0,2020,4,12,1773,1552,0,0,2,10,5301,2573,2,2,0.3653846153846154
2481,18,2021-07-17,Open,,,3.0,2021,7,17,6523,3982,2,1,1,11,5749,2573,0,2,0.0
2482,56,2021-03-07,Pending Customer Response,2023-06-01 05:54:00,,3.0,2021,3,7,5467,5305,2,36,2,3,7164,2573,0,2,0.730769230769231
2483,26,2020-08-01,Pending Customer Response,2023-06-01 08:44:02,,3.0,2020,8,1,7659,7139,2,16,3,7,4214,2573,0,0,0.1538461538461538
2484,51,2021-12-26,Pending Customer Response,2023-06-01 11:28:03,,3.0,2021,12,26,4983,2160,2,7,4,15,4675,2573,3,3,0.6346153846153847
2485,28,2021-07-30,Pending Customer Response,2023-06-01 12:57:04,,3.0,2021,7,30,5692,4380,1,16,3,9,7853,2573,3,1,0.1923076923076924
2486,54,2021-10-20,Closed,2023-06-01 04:02:06,2023-06-01 07:44:06,2.0,2021,10,20,6459,7928,0,11,4,9,5751,2355,1,3,0.6923076923076924
2487,35,2021-05-08,Open,,,3.0,2021,5,8,3118,3172,1,16,2,6,3028,2573,3,2,0.326923076923077
2488,20,2020-08-02,Closed,2023-06-01 17:27:08,2023-06-01 02:30:08,4.0,2020,8,2,6786,1043,0,21,2,8,4546,2058,2,3,0.0384615384615384
2489,30,2020-12-16,Closed,2023-06-01 14:01:10,2023-06-01 01:18:10,1.0,2020,12,16,2364,3888,0,0,1,1,5954,1647,0,1,0.2307692307692308
2490,58,2020-01-06,Pending Customer Response,2023-06-01 13:45:11,,3.0,2020,1,6,4365,6736,1,22,1,10,3922,2573,0,3,0.7692307692307693
2491,19,2020-10-29,Pending Customer Response,2023-06-01 03:56:12,,3.0,2020,10,29,4731,3721,1,6,2,14,7577,2573,1,3,0.0192307692307692
2492,39,2020-07-15,Closed,2023-06-01 17:56:14,2023-06-01 05:50:14,1.0,2020,7,15,747,3290,0,2,4,1,3735,1968,3,1,0.4038461538461538
2493,35,2020-06-27,Closed,2023-06-01 01:20:16,2023-06-01 17:00:16,2.0,2020,6,27,7680,7394,0,25,0,11,2338,1038,0,1,0.326923076923077
2494,53,2021-02-17,Open,,,3.0,2021,2,17,3822,7181,2,27,4,0,3138,2573,3,1,0.6730769230769232
2495,49,2021-05-25,Pending Customer Response,2023-06-01 20:19:19,,3.0,2021,5,25,1908,804,1,17,1,4,2995,2573,0,2,0.5961538461538463
2496,55,2020-12-05,Pending Customer Response,2023-05-31 22:44:21,,3.0,2020,12,5,2376,6279,1,16,3,3,7810,2573,2,3,0.7115384615384616
2497,47,2021-04-18,Pending Customer Response,2023-06-01 12:10:23,,3.0,2021,4,18,6953,7855,1,30,4,15,1369,2573,3,3,0.5576923076923077
2498,59,2020-07-22,Pending Customer Response,2023-06-01 04:28:24,,3.0,2020,7,22,3578,6298,2,10,1,6,5999,2573,2,0,0.7884615384615384
2499,63,2020-10-25,Pending Customer Response,2023-06-01 13:51:26,,3.0,2020,10,25,3371,7307,2,37,0,5,1162,2573,3,3,0.8653846153846155
2500,29,2021-08-08,Open,,,3.0,2021,8,8,7218,3822,1,27,1,13,7196,2573,1,0,0.2115384615384615
2501,43,2020-12-31,Open,,,3.0,2020,12,31,1464,7407,2,17,0,4,94,2573,2,0,0.4807692307692308
2502,54,2020-05-22,Pending Customer Response,2023-06-01 10:18:29,,3.0,2020,5,22,6114,4529,0,24,2,2,2657,2573,2,1,0.6923076923076924
2503,66,2020-03-24,Open,,,3.0,2020,3,24,7667,4613,1,24,3,7,4049,2573,2,1,0.9230769230769232
2504,51,2021-05-17,Pending Customer Response,2023-06-01 04:21:33,,3.0,2021,5,17,1995,2288,2,14,4,5,2528,2573,2,1,0.6346153846153847
2505,59,2021-08-01,Open,,,3.0,2021,8,1,5390,865,2,20,1,6,5650,2573,2,2,0.7884615384615384
2506,65,2021-01-08,Pending Customer Response,2023-06-01 21:16:36,,3.0,2021,1,8,2704,3800,2,38,0,12,7824,2573,1,3,0.903846153846154
2507,24,2021-10-28,Closed,2023-06-01 01:53:38,2023-06-01 20:23:38,3.0,2021,10,28,2883,3307,1,3,3,8,961,1173,1,0,0.1153846153846154
2508,44,2020-06-09,Open,,,3.0,2020,6,9,366,1305,1,2,2,8,7724,2573,1,3,0.5000000000000001
2509,50,2021-05-16,Open,,,3.0,2021,5,16,986,5365,1,8,4,1,8041,2573,0,1,0.6153846153846154
2510,52,2021-12-14,Open,,,3.0,2021,12,14,2916,660,1,23,4,0,3507,2573,0,1,0.6538461538461539
2511,38,2020-01-30,Open,,,3.0,2020,1,30,891,5252,1,13,1,4,4554,2573,3,2,0.3846153846153847
2512,68,2021-12-12,Pending Customer Response,2023-06-01 04:53:43,,3.0,2021,12,12,7260,3806,2,30,3,0,2197,2573,2,1,0.9615384615384616
2513,22,2020-02-08,Open,,,3.0,2020,2,8,1019,6585,2,22,1,14,5609,2573,0,3,0.0769230769230769
2514,47,2020-05-09,Pending Customer Response,2023-06-01 22:14:46,,3.0,2020,5,9,1274,4728,0,27,2,12,7182,2573,3,2,0.5576923076923077
2515,40,2020-02-15,Pending Customer Response,2023-06-01 15:50:47,,3.0,2020,2,15,5822,689,0,36,4,9,5589,2573,1,0,0.4230769230769231
2516,32,2020-04-08,Pending Customer Response,2023-06-01 09:57:49,,3.0,2020,4,8,5073,6832,2,24,1,0,4680,2573,2,3,0.2692307692307693
2517,42,2021-12-10,Closed,2023-06-01 16:52:50,2023-06-01 15:51:50,1.0,2021,12,10,5581,6974,0,2,4,6,6359,2595,2,2,0.4615384615384615
2518,36,2021-09-04,Closed,2023-06-01 13:24:51,2023-06-01 05:09:51,3.0,2021,9,4,3173,4279,1,28,1,13,7082,1019,3,3,0.3461538461538461
2519,65,2021-07-03,Open,,,3.0,2021,7,3,3437,6036,2,23,0,1,6768,2573,3,1,0.903846153846154
2520,50,2020-04-10,Pending Customer Response,2023-06-01 08:10:52,,3.0,2020,4,10,4772,4465,1,35,4,13,6184,2573,0,2,0.6153846153846154
2521,41,2020-04-18,Pending Customer Response,2023-06-01 09:04:54,,3.0,2020,4,18,3602,5064,1,27,1,2,4796,2573,2,2,0.4423076923076924
2522,19,2020-11-18,Pending Customer Response,2023-06-01 08:31:55,,3.0,2020,11,18,7453,5591,2,33,2,13,205,2573,3,0,0.0192307692307692
2523,32,2021-12-11,Closed,2023-06-01 10:31:56,2023-06-01 20:44:56,4.0,2021,12,11,3945,6560,1,29,4,13,2367,2139,2,1,0.2692307692307693
2524,48,2021-12-17,Pending Customer Response,2023-06-01 15:36:57,,3.0,2021,12,17,4697,2527,1,39,2,11,4454,2573,3,0,0.576923076923077
2525,40,2021-10-19,Pending Customer Response,2023-06-01 02:40:57,,3.0,2021,10,19,5696,3088,0,5,2,4,6262,2573,1,0,0.4230769230769231
2526,32,2020-06-21,Open,,,3.0,2020,6,21,7837,3690,2,19,1,11,5663,2573,1,0,0.2692307692307693
2527,65,2021-05-04,Pending Customer Response,2023-06-01 15:05:00,,3.0,2021,5,4,7061,3829,1,38,0,12,3815,2573,3,1,0.903846153846154
2528,27,2021-12-06,Pending Customer Response,2023-06-01 12:59:02,,3.0,2021,12,6,7487,6629,2,6,3,4,3973,2573,2,0,0.1730769230769231
2529,36,2021-12-12,Pending Customer Response,2023-06-01 11:09:04,,3.0,2021,12,12,3568,7397,0,16,3,14,611,2573,3,0,0.3461538461538461
2530,21,2020-01-08,Closed,2023-06-01 18:54:06,2023-06-01 20:25:06,1.0,2020,1,8,5620,6690,0,17,0,3,3921,844,0,3,0.0576923076923077
2531,49,2021-08-16,Open,,,3.0,2021,8,16,7537,3219,0,30,3,6,2199,2573,3,1,0.5961538461538463
2532,67,2021-04-17,Closed,2023-06-01 02:59:09,2023-06-01 03:27:09,5.0,2021,4,17,3505,2327,2,32,4,9,5442,2038,0,0,0.9423076923076924
2533,20,2021-02-04,Open,,,3.0,2021,2,4,7346,5331,1,30,0,7,516,2573,2,3,0.0384615384615384
2534,50,2021-07-20,Closed,2023-06-01 15:04:12,2023-06-01 17:17:12,1.0,2021,7,20,67,2735,2,17,0,4,2168,2638,2,3,0.6153846153846154
2535,63,2020-08-25,Open,,,3.0,2020,8,25,6386,684,0,5,3,4,6809,2573,0,1,0.8653846153846155
2536,38,2020-07-02,Closed,2023-06-01 07:46:15,2023-06-01 04:57:15,4.0,2020,7,2,1820,7621,0,31,1,1,2145,2594,0,2,0.3846153846153847
2537,69,2021-05-02,Open,,,3.0,2021,5,2,496,7121,0,41,2,3,7820,2573,3,2,0.980769230769231
2538,43,2020-11-01,Pending Customer Response,2023-06-01 20:18:17,,3.0,2020,11,1,4621,2885,2,33,3,3,1653,2573,1,3,0.4807692307692308
2539,30,2021-09-27,Open,,,3.0,2021,9,27,1395,2480,0,41,3,9,4411,2573,3,3,0.2307692307692308
2540,59,2020-01-13,Closed,2023-06-01 00:10:20,2023-05-31 22:51:20,4.0,2020,1,13,7862,7204,1,31,0,11,6194,2332,0,2,0.7884615384615384
2541,57,2021-01-23,Closed,2023-06-01 05:03:22,2023-06-01 03:04:22,4.0,2021,1,23,7507,4963,0,26,4,11,2191,765,2,2,0.7500000000000001
2542,48,2020-12-23,Pending Customer Response,2023-06-01 20:26:23,,3.0,2020,12,23,318,6002,2,18,4,14,6508,2573,1,3,0.576923076923077
2543,51,2021-01-06,Pending Customer Response,2023-06-01 18:04:24,,3.0,2021,1,6,7036,1095,1,21,1,15,6948,2573,3,1,0.6346153846153847
2544,66,2021-01-16,Pending Customer Response,2023-06-01 07:25:25,,3.0,2021,1,16,2926,7011,1,37,0,10,3690,2573,3,2,0.9230769230769232
2545,63,2021-06-28,Closed,2023-06-01 17:13:26,2023-06-01 06:36:26,2.0,2021,6,28,6502,3470,0,9,2,0,276,1601,0,2,0.8653846153846155
2546,67,2021-05-24,Pending Customer Response,2023-05-31 22:55:28,,3.0,2021,5,24,3708,4173,2,31,4,3,3356,2573,3,1,0.9423076923076924
2547,70,2021-10-16,Open,,,3.0,2021,10,16,7677,4439,0,26,1,5,799,2573,2,2,1.0
2548,48,2020-05-08,Closed,2023-06-01 15:04:31,2023-06-01 13:23:31,3.0,2020,5,8,7432,1129,0,0,2,5,4110,1387,1,2,0.576923076923077
2549,38,2021-12-06,Closed,2023-06-01 01:00:33,2023-06-01 10:09:33,5.0,2021,12,6,3344,5633,2,35,3,8,1513,255,2,1,0.3846153846153847
2550,46,2020-02-04,Open,,,3.0,2020,2,4,1175,1994,1,5,3,7,3081,2573,0,1,0.5384615384615385
2551,53,2021-07-02,Pending Customer Response,2023-06-01 02:42:37,,3.0,2021,7,2,1080,940,1,37,2,11,4526,2573,2,0,0.6730769230769232
2552,65,2020-10-01,Pending Customer Response,2023-06-01 09:18:39,,3.0,2020,10,1,1783,422,2,18,4,6,5401,2573,0,1,0.903846153846154
2553,58,2021-03-27,Open,,,3.0,2021,3,27,3700,8259,1,7,3,4,6690,2573,2,1,0.7692307692307693
2554,51,2021-04-21,Pending Customer Response,2023-06-01 20:29:41,,3.0,2021,4,21,7113,6472,1,16,3,6,2512,2573,0,1,0.6346153846153847
2555,51,2020-07-09,Closed,2023-06-01 21:09:43,2023-06-01 10:20:43,5.0,2020,7,9,7789,2056,2,41,0,7,1947,14,0,2,0.6346153846153847
2556,47,2021-02-26,Closed,2023-06-01 02:39:44,2023-06-01 01:22:44,5.0,2021,2,26,2391,1273,0,26,2,2,5960,2497,1,0,0.5576923076923077
2557,35,2021-11-28,Closed,2023-06-01 16:40:46,2023-06-01 06:34:46,3.0,2021,11,28,2725,3092,0,34,4,7,1314,1795,1,2,0.326923076923077
2558,50,2021-11-13,Pending Customer Response,2023-06-01 07:15:48,,3.0,2021,11,13,6278,7598,1,38,0,4,613,2573,0,2,0.6153846153846154
2559,21,2020-11-12,Open,,,3.0,2020,11,12,4938,4253,1,28,3,9,4860,2573,0,2,0.0576923076923077
2560,53,2021-08-12,Pending Customer Response,2023-06-01 06:01:51,,3.0,2021,8,12,4609,91,1,40,1,1,7725,2573,0,2,0.6730769230769232
2561,23,2021-05-08,Pending Customer Response,2023-06-01 11:50:52,,3.0,2021,5,8,1423,1354,1,37,2,12,273,2573,3,1,0.0961538461538462
2562,37,2021-12-08,Pending Customer Response,2023-05-31 23:38:52,,3.0,2021,12,8,130,4839,1,0,2,9,342,2573,2,3,0.3653846153846154
2563,50,2021-04-30,Pending Customer Response,2023-06-01 11:22:54,,3.0,2021,4,30,812,416,2,10,3,13,5185,2573,2,1,0.6153846153846154
2564,47,2020-10-04,Open,,,3.0,2020,10,4,3998,5477,2,17,1,10,4485,2573,3,3,0.5576923076923077
2565,35,2020-01-01,Open,,,3.0,2020,1,1,5834,1027,2,34,2,14,6915,2573,1,3,0.326923076923077
2566,30,2020-11-25,Pending Customer Response,2023-06-01 08:06:58,,3.0,2020,11,25,2212,6630,1,31,1,6,2807,2573,2,0,0.2307692307692308
2567,30,2020-12-19,Open,,,3.0,2020,12,19,5457,5210,0,5,2,2,1756,2573,3,3,0.2307692307692308
2568,63,2021-06-29,Closed,2023-06-01 02:23:02,2023-06-01 01:46:02,1.0,2021,6,29,303,4691,1,31,2,4,2062,551,1,2,0.8653846153846155
2569,18,2021-01-07,Open,,,3.0,2021,1,7,72,6986,1,24,0,10,2202,2573,1,2,0.0
2570,51,2020-04-25,Pending Customer Response,2023-06-01 11:31:06,,3.0,2020,4,25,7713,4524,1,12,3,15,537,2573,1,2,0.6346153846153847
2571,41,2021-04-17,Pending Customer Response,2023-06-01 14:06:07,,3.0,2021,4,17,6876,5420,0,41,3,3,5466,2573,1,3,0.4423076923076924
2572,31,2020-07-25,Pending Customer Response,2023-06-01 17:37:08,,3.0,2020,7,25,4351,6669,0,37,1,4,7523,2573,3,2,0.25
2573,37,2021-02-23,Open,,,3.0,2021,2,23,2568,1841,2,6,0,11,3498,2573,0,0,0.3653846153846154
2574,50,2021-12-05,Closed,2023-06-01 02:24:11,2023-06-01 10:16:11,1.0,2021,12,5,960,2701,0,20,3,13,5129,516,0,1,0.6153846153846154
2575,29,2020-06-12,Open,,,3.0,2020,6,12,4557,1627,0,21,2,3,4505,2573,3,3,0.2115384615384615
2576,29,2021-11-07,Closed,2023-06-01 07:01:13,2023-06-01 05:25:13,4.0,2021,11,7,4757,6870,1,33,1,8,5272,85,1,0,0.2115384615384615
2577,34,2020-08-25,Open,,,3.0,2020,8,25,2915,5940,1,16,2,14,6241,2573,2,2,0.3076923076923077
2578,32,2020-06-10,Pending Customer Response,2023-06-01 03:50:15,,3.0,2020,6,10,2472,1361,0,1,3,1,7994,2573,2,2,0.2692307692307693
2579,34,2021-05-09,Pending Customer Response,2023-06-01 18:04:17,,3.0,2021,5,9,6094,3935,0,18,1,0,2457,2573,1,3,0.3076923076923077
2580,48,2021-07-15,Closed,2023-06-01 18:26:18,2023-06-01 05:12:18,3.0,2021,7,15,1462,5168,2,38,4,3,7120,1499,3,0,0.576923076923077
2581,19,2020-05-20,Pending Customer Response,2023-06-01 22:18:19,,3.0,2020,5,20,952,2750,1,21,3,9,7410,2573,0,0,0.0192307692307692
2582,20,2020-06-28,Open,,,3.0,2020,6,28,3945,6071,0,2,0,5,6406,2573,2,0,0.0384615384615384
2583,20,2020-02-17,Open,,,3.0,2020,2,17,7151,8036,2,15,4,10,6055,2573,1,0,0.0384615384615384
2584,63,2021-02-19,Pending Customer Response,2023-06-01 19:00:22,,3.0,2021,2,19,1313,6753,0,17,4,7,7733,2573,1,0,0.8653846153846155
2585,33,2021-01-18,Open,,,3.0,2021,1,18,3251,7708,2,35,2,8,1633,2573,2,2,0.2884615384615385
2586,45,2021-08-21,Open,,,3.0,2021,8,21,5493,7818,1,22,4,10,4248,2573,3,0,0.5192307692307693
2587,62,2020-03-18,Closed,2023-06-01 11:47:26,2023-06-01 17:34:26,5.0,2020,3,18,5502,5439,1,22,3,13,7305,1486,3,3,0.8461538461538461
2588,46,2020-09-13,Closed,2023-06-01 10:28:28,2023-06-01 07:05:28,5.0,2020,9,13,4352,8017,0,8,3,4,2067,2042,2,0,0.5384615384615385
